code,name,animal_proportion,has_meat_or_poultry,has_fish,has_seafood,ingredient_subgroup_code,fao_subgroup_code
F000923,"Tee, yrttitee",0.0,0,0,0,1201,1403
F000924,Punaviini,0.0,0,0,0,1301,1401
F000925,"Valkoviini, kuiva",0.0,0,0,0,1301,1401
F000926,Valkoviini makea,0.0,0,0,0,1301,1401
F000928,Kolajuoma ka,0.0,0,0,0,1201,1405
F000929,Viinietikka,0.0,0,0,0,1401,1301
F000930,"Kahvi, suodatinkahvijuoma",0.0,0,0,0,1201,1403
F000931,"Kahvi, pannukahvijuoma",0.0,0,0,0,1201,1403
F000932,"Erikoiskahvijuoma, cappuccino, makeuttamaton, täysmaitoa",0.95,0,0,0,1201,1403
F000933,Väkiviinaetikka,0.0,0,0,0,1401,1302
F000934,Hunaja-omena-viinietikka,0.0,0,0,0,1401,1301
F000937,"Tee, vihreä tee",0.0,0,0,0,1201,1403
F000939,"Siideri, makea, 4,7 til% alkoholia",0.0,0,0,0,1301,1401
F000940,"Olut, vahva, 7,5-8 til% alkoholia",0.0,0,0,0,1301,1401
F000942,Kermalikööri 15-17 til% alkoholia,0.0,0,0,0,1301,1401
F000946,"Tärkkelyssiirappi, glukoosisiirappi",0.0,0,0,0,1101,1205
F001036,Ruisleipä ruista 51%,0.0,0,0,0,502,110
F001056,"Vaalea leipä, pitaleipä",0.0,0,0,0,501,103
F001132,"Viineri, kevytmaito, runsasrasvainen, rasvaa 20 %",0.48,0,0,0,501,1201
F001180,"Marjapiirakka, muropohja, kermaviilitäyte",0.41,0,0,0,501,1201
F001202,"Kuivakakku, toscakakku",0.28,0,0,0,501,1201
F001231,"Pannukakku, kevytmaito",0.74,0,0,0,501,1201
F001239,"Maitokastike, valkokastike, kevytmaito, rasva-jauhosuurus",0.9,0,0,0,1001,401
F001244,"Ruskea kastike, rasva-jauhosuurus",0.38,0,0,0,604,1302
F001295,"Vaalea leipä, hiivaleipä, vesi, hiivaleipäjauho",0.0,0,0,0,501,103
F001309,"Vaalea leipä, patonki/ranskanleipä, vesi, vehnäjauho, teollinen",0.0,0,0,0,501,103
F001336,"Sekaleipä, grahamleipä, vesi, hiivaleipä-, grahamjauho",0.0,0,0,0,501,103
F001340,"Sekaleipä, siemenleipä, vesi, vehnäjauho, vehnärouhe, seesam/pellavansiemen",0.0,0,0,0,501,103
F001370,"Riisi, keitetty, suolaton",0.0,0,0,0,502,101
F001372,"Makaroni, keitetty, suolaa",0.0,0,0,0,501,103
F001373,"Pasta, spagetti, keitetty, suolaa",0.0,0,0,0,501,103
F001374,"Makaroni, tumma, keitetty, suolaa",0.0,0,0,0,501,103
F001376,"Riisi, pitkäjyväinen, keitetty, suolaa",0.0,0,0,0,502,101
F001379,"Riisi, keitetty, suolaa",0.0,0,0,0,502,101
F001448,Tomaattisalsa,0.0,0,0,0,103,905
F001450,Punaviinikastike,0.03,0,0,0,604,1302
F001509,"Ohrapuuro, vesi, ohrahiutale, suolaa",0.0,0,0,0,604,106
F001510,"Ohrapuuro, maito, ohrahiutale, suolaa",0.9,0,0,0,1001,106
F001554,Juustonaksu,0.2,0,0,0,506,1901
F001568,"Riisipuuro, maito, riisi, suolaa",0.85,0,0,0,502,101
F001575,"Hirssi, keitetty, suolaa",0.0,0,0,0,506,106
F002002,"Peruna, paistettu",0.01,0,0,0,301,201
F002009,Purjo-perunasosekeitto veteen,0.05,0,0,0,301,905
F002023,"Perunasose, vesi, perunasosejauheesta",0.05,0,0,0,301,201
F002025,"Ranskanperuna, uunissa kypsennetty",0.0,0,0,0,301,201
F002033,"Peruna, kuorittu, keitetty, suolaa",0.0,0,0,0,301,201
F003001,Porkkanasurvos,0.0,0,0,0,101,906
F003003,Porkkanasosekeitto vesi,0.05,0,0,0,101,905
F003034,"Munakoiso, paistettu",0.0,0,0,0,103,903
F003040,"Maissinjyvä, keitetty, suolaton",0.0,0,0,0,506,102
F003200,"Kaali, valkokaali, paistettu",0.02,0,0,0,104,901
F003204,Hapankaali,0.0,0,0,0,104,905
F003216,"Pinaattimuhennos, kevytmaito",0.56,0,0,0,102,1806
F003230,"Sipuli, paistettu",0.01,0,0,0,104,903
F003237,Hillosipulisäilyke,0.0,0,0,0,104,905
F003265,Tomaattikeitto,0.26,0,0,0,103,1811
F003307,"Salaatti, lehtisalaatti-kurkku-tomaatti, vihersekasalaatti",0.0,0,0,0,102,906
F003323,"Pestokastike, yrttikastike",0.24,0,0,0,604,1302
F003337,"Salaatti, perunasalaatti, majoneesikastike",0.05,0,0,0,604,201
F003341,"Porkkana, keitetty, suolaa",0.0,0,0,0,101,906
F003342,"Kukkakaali, keitetty, suolaton",0.0,0,0,0,104,901
F003343,"Parsakaali, keitetty, suolaton",0.0,0,0,0,104,903
F003345,"Sekavihannes, keitetty, suolaton",0.0,0,0,0,101,906
F003346,"Kukkakaali, keitetty, suolaa",0.0,0,0,0,104,901
F003347,"Parsakaali, keitetty, suolaa",0.0,0,0,0,104,903
F003349,"Ruusukaali, keitetty, suolaa",0.0,0,0,0,104,901
F003710,"Soijapapu, keitetty, suolaton",0.0,0,0,0,201,302
F004401,"Puolukkasurvos, sokeroitu",0.0,0,0,0,404,1002
F004409,Mehuhyytelö,0.05,0,0,0,1201,1405
F004421,"Puolukkasurvos, sokeriton",0.0,0,0,0,404,1002
F005001,"Majoneesi, kotitekoinen",0.05,0,0,0,605,1302
F005003,"Salaatinkastike, ranskalainen, kotitekoinen, öljy, mehu, sokeri ja suola",0.0,0,0,0,1201,1406
F005008,"Maustekastike, grillauskastike",0.0,0,0,0,604,1302
F005900,"Ruoanvalmistusrasva, keskiarvo",0.2,0,0,0,603,1103
F005901,"Pulla- ja piirakkarasva, voita 50 %, margariinia 50 %",0.5,0,0,0,602,1103
F005902,Kakkurasva,0.34,0,0,0,603,1103
F005904,Voitaikinarasva,0.45,0,0,0,603,1103
F005905,Pikkuleipärasva,0.75,0,0,0,603,1103
F005906,"Leipärasva, leivontaan",0.0,0,0,0,602,1101
F005907,Teollisuusuppopaistorasva,0.0,0,0,0,602,1101
F005917,"Yrttilevite tuorejuusto, marg., valkosipuli",0.5,0,0,0,1003,404
F006000,"Kiisseli, maitokiisseli, kevytmaito, kananmuna",0.88,0,0,0,1001,401
F006006,"Kermavaahto, sokeroitu, kotitekoinen",0.9,0,0,0,1004,403
F006018,"Vanukas, vaniljavanukas, kermavanukas, kotitekoinen",0.6,0,0,0,1004,1204
F006037,"Kylmä kastike, kermaviilikastike",1.0,0,0,0,1002,403
F006040,"Sinihomejuustokastike, rasva-jauhosuurus",0.93,0,0,0,604,1302
F007001,"Pekoni, paistettu",1.0,1,0,0,902,702
F007029,"Jauhelihapihvi, sika-nauta, munaton, paistettu",1.0,1,0,0,902,702
F007070,Kerroshampurilainen,0.46,1,0,0,901,1801
F007072,Kalahampurilainen,0.33,0,1,0,701,1802
F007084,"Porsaanleike, leivitetty",0.55,1,0,0,902,702
F007086,"Jauheliha, naudanpaisti, rasvaa 9 %, paistettu ilman rasvaa",1.0,1,0,0,901,702
F007089,"Lihapulla, naudanliha, uunissa paistettu",0.8,1,0,0,901,702
F007095,"Porsaanfilee, sisäfilee, uunissa",1.0,1,0,0,902,702
F007099,"Possupaisti hedelmäinen appelsiinituoremehu, omena",0.9,1,0,0,902,1801
F007150,"Naudanliha, keskirasvainen, keitetty",1.0,1,0,0,901,702
F007172,"Jauhelihapihvi, naudanpaisti, munaton, paistettu",0.82,1,0,0,901,702
F007186,Porsaankylki paistettu ilman rasvaa,1.0,1,0,0,902,702
F007190,"Jauheliha, naudan, vähärasvainen, paistettu ilman rasvaa",1.0,1,0,0,901,702
F007192,"Jauhelihapihvi naudanpaisti, paistettu ilman rasvaa",1.0,1,0,0,901,702
F007302,Lampaan- ja sianliha,1.0,1,0,0,906,702
F007530,"Broileri, rintafilee, paistettu, nahaton",1.0,1,0,0,903,703
F007535,"Kalkkunan rintafilee, paistettu",0.83,1,0,0,903,703
F007536,"Kalkkunan rintafilee, uunissa",1.0,1,0,0,903,703
F007537,"Broileri, koipi-reisi, nahkoineen, grillattu",1.0,1,0,0,903,703
F007549,"Broilerifilee, uunissa",1.0,1,0,0,903,703
F007601,"Nakki, grillattu",1.0,1,0,0,904,702
F008014,"Seiti, leivitetty, paistettu",0.52,0,1,0,701,603
F008089,"Kirjolohifilee, uunissa",1.0,0,1,0,701,602
F008500,"Kananmuna, paistettu",1.0,0,0,0,801,501
F008513,"Kananmuna, keitetty",1.0,0,0,0,801,501
F011004,Mäti keskiarvo,1.0,0,1,0,701,604
F011005,Neljän viljan hiutale,0.0,0,0,0,503,106
F011012,Mansikkahillo,0.0,0,0,0,1101,1203
F011013,Appelsiinimarmeladi,0.0,0,0,0,1101,1203
F011014,Palmuöljy,0.0,0,0,0,601,1101
F011030,"Jauho, ruissihtijauho",0.0,0,0,0,502,110
F011041,"Hernekeitto, säilyke, laimentamaton, sianliha",0.06,1,0,0,906,1805
F011045,"Appelsiini, kuorittu",0.0,0,0,0,401,1002
F011046,"Mandariini, kuorittu",0.0,0,0,0,401,1002
F011047,"Greippi, kuorittu",0.0,0,0,0,401,1002
F011048,"Sitruuna, kuorittu",0.0,0,0,0,401,1002
F011049,"Banaani, kuorittu",0.0,0,0,0,401,1002
F011050,"Kiivi, kuorittu",0.0,0,0,0,401,1002
F011051,"Persikka/nektariini, kuorittu, kivetön",0.0,0,0,0,401,1002
F011052,Kirsikka kivetön,0.0,0,0,0,401,1002
F011053,"Luumu, kivetön",0.0,0,0,0,401,1002
F011054,"Aprikoosi, keskiarvo, kivetön",0.0,0,0,0,401,1002
F011055,"Vesimeloni, kuorittu",0.0,0,0,0,401,1002
F011056,"Ananas, kuorittu",0.0,0,0,0,401,1002
F011057,"Avokado, kuorittu, kivetön",0.0,0,0,0,401,1002
F011059,"Tonnikala, keskiarvo",1.0,0,1,0,701,603
F011060,"Omena, kotimainen, kuorittu",0.0,0,0,0,401,1002
F011061,"Omena, ulkomainen, kuorittu",0.0,0,0,0,401,1002
F011062,"Päärynä, kuorittu",0.0,0,0,0,401,1002
F011063,"Luumu, kivetön, kuivattu",0.0,0,0,0,401,1003
F011064,"Herkkusieni, säilyke",0.0,0,0,0,104,905
F011067,Tonnikala vedessä,1.0,0,1,0,701,603
F011071,"Eksoottinen hedelmä, keskiarvo, mango/papaija, kuorittu",0.0,0,0,0,401,1002
F011072,"Hapankurkku liemineen, venäläinen kurkku",0.0,0,0,0,103,905
F011076,Merilevä spirulina,0.0,0,0,0,104,901
F011086,"Pähkinä, cashewpähkinä",0.0,0,0,0,201,303
F011087,"Tahini, seesamtahna, ei lisättyä suolaa",0.0,0,0,0,201,303
F011089,Kikherne suolattomassa vedessä,0.0,0,0,0,201,301
F011090,"Papu, valkoinen, tomaattikastike",0.0,0,0,0,201,301
F011092,"Herajauhe, teollisuuden raaka-aine",1.0,0,0,0,1004,401
F011095,"Munkki, vesi, leipomo",0.05,0,0,0,501,1201
F011110,Kasvispihvi/pyörykkä,0.2,0,0,0,104,1806
F011112,Liha-makaronilaatikko teollinen,0.6,1,0,0,902,1801
F011126,"Sekaleipä, vesi, graham-, ruis-, vehnäjauho",0.0,0,0,0,501,103
F011130,Tuorejuusto rasvaa 6-11 g,1.0,0,0,0,1003,404
F011131,"Juusto, valkohome/valkosinihomejuusto, rasvaa 40 %",1.0,0,0,0,1003,404
F011132,Tuorejuusto-kasvirasvavalmiste rasvaa 24-30g,1.0,0,0,0,1003,404
F011133,"Juusto, puolikova juusto, kevyt, rasvaa 15-18 %",1.0,0,0,0,1003,404
F011134,"Basilika, tuore",0.0,0,0,0,102,901
F011135,Bambunverso,0.0,0,0,0,101,903
F011136,"Kerma, vispikerma, kevyt, rasvaa 25 %",1.0,0,0,0,1004,403
F011142,Mehujää keskiarvo,0.0,0,0,0,1101,1203
F011145,"Maito, rasvaton, vl, d-vitamiinia 1 ug",1.0,0,0,0,1001,401
F011146,"Juusto, leipäjuusto, rasvaa 17-23 %, vl",1.0,0,0,0,1003,404
F011147,Kalkkunaleikkele,1.0,1,0,0,905,702
F011148,"Jäätelöpuikko kermajäätelö, suklainen, ka",0.5,0,0,0,1004,1204
F011149,"Jäätelö, mehujää-jäätelöpuikko, keskiarvo",0.25,0,0,0,1201,1406
F011150,Broileri marinoitu ilman nahkaa,1.0,1,0,0,903,703
F011152,"Kermaviili vähälaktoosinen, 10-12% rasvaa",1.0,0,0,0,1002,403
F011153,Gefilus-piimä 1% rasvaa,1.0,0,0,0,1002,402
F011155,"Raejuusto rasvaa 2-5g, vähälaktoosinen",1.0,0,0,0,1003,404
F011156,"Maitorahka vähälaktoosinen, <0,5% rasvaa",1.0,0,0,0,1002,402
F011158,"Nuppuvihannes, kukkakaali, porkkana, parsakaali",0.0,0,0,0,104,906
F011159,"Creme fraiche, ranskankerma, rasvaa 15-18 %",1.0,0,0,0,1003,403
F011160,"Dieettivalmiste juomajauhe, nutrilett",0.0,0,0,0,1401,1502
F011163,"Tofu soijavalmiste, soijapapujuusto",0.0,0,0,0,201,302
F011165,Rasvaton piimä vähälaktoosinen,1.0,0,0,0,1002,402
F011166,"Erikoishedelmä eksoottinen, keskiarvo, mango /papaija, kuivattu",0.0,0,0,0,401,1003
F011173,Jäätelötuutti kasvirasvajäätelö,0.1,0,0,0,1401,1204
F011177,Mustapippuri,0.0,0,0,0,1401,1301
F011178,Valkopippuri,0.0,0,0,0,1401,1301
F011182,Paprikajauhe,0.0,0,0,0,1401,1301
F011184,Kaneli,0.0,0,0,0,1401,1301
F011185,Neilikka,0.0,0,0,0,1401,1301
F011186,"Inkivääri, jauhettu",0.0,0,0,0,1401,1301
F011187,Kardemumma,0.0,0,0,0,1401,1301
F011188,Vanilliinisokeri,0.0,0,0,0,1101,1205
F011189,Basilika kuivattu,0.0,0,0,0,102,1301
F011191,"Oregano, kuivattu",0.0,0,0,0,102,1301
F011194,"Timjami, kuivattu",0.0,0,0,0,102,1301
F011196,Aromisuola/yrttisuola suolapitoisuus 71 %,0.0,0,0,0,1401,1301
F011197,"Maustekastike, ruskea, hp-kastike",0.0,0,0,0,604,1302
F011198,"Rypälesokeri, glukoosi",0.0,0,0,0,1101,1205
F011203,"Hunajameloni, kuorittu",0.0,0,0,0,402,1003
F011209,Kirjolohifilee,1.0,0,1,0,701,602
F011211,"Juusto, fetajuusto, rasvaa 25 %, vuohenmaito, suolaliemessä",1.0,0,0,0,1001,404
F011212,"Auringonkukansiemen, kuorittu",0.0,0,0,0,201,303
F011287,Kasvirasvalevite 28% mini lätta,0.1,0,0,0,602,1101
F011469,"Hedelmäsose, teollinen lastenruoka, tuotekeskiarvo",0.0,0,0,0,403,1002
F011470,"Marjasose, teollinen lastenruoka, tuotekeskiarvo",0.0,0,0,0,404,1004
F011503,"Täysmehu, rypäletäysmehu Vitis vinifera",0.0,0,0,0,1201,1407
F011505,"Banaanilastu, kuivattu banaani",0.0,0,0,0,402,1002
F011507,Riisitärkkelys,0.0,0,0,0,505,101
F011511,"Peruna, kuorittu, keitetty, suolaton",0.0,0,0,0,902,201
F011512,Siankyljys,1.0,1,0,0,902,702
F011513,"Porsaanfilee ulko/sisäfilee, rasvaa 4,5 %",1.0,1,0,0,902,702
F011521,"Riisi pitkäjyväinen, puuroutumaton",0.0,0,0,0,505,101
F011522,"Ruis-riisiseos, riisi ja ruisrouhe",0.0,0,0,0,505,101
F011550,"Tuorejuusto, rasvaa 30 %, maustettu, vl",1.0,0,0,0,1003,404
F011551,Kalkkunan rintafilee,1.0,1,0,0,903,703
F011552,Kasslerpaisti / piknikpaisti marinoitu,1.0,1,0,0,902,702
F011557,"Täysmehu, sitruunatäysmehu, laimentamaton",0.0,0,0,0,1201,1407
F011562,"Jauheliha, naudan, rasvaa 17 %",1.0,1,0,0,901,702
F011563,"Broileri, koipi-reisi, nahkoineen, raaka",1.0,1,0,0,903,703
F011564,"Broileri rintaleike, nahkoineen",1.0,1,0,0,903,703
F011565,"Broileri, rintafilee, nahaton, suikale, leike",1.0,1,0,0,903,703
F011571,"Tuorejuusto, rasvaa 11 %, maustamaton",0.5,0,0,0,1003,404
F011581,"Soijavälipala, hapatettu, maustettu, rasvaa 1 %, vitaminoitu",0.0,0,0,0,201,302
F011585,"Soijarouhe, vaalea",0.0,0,0,0,201,302
F011586,"Jogurtti, maustamaton, a+, rasva 2,5 %, vähälaktoosinen",1.0,0,0,0,1002,402
F011589,Piparjuuri,0.0,0,0,0,101,906
F011687,Riisijuoma,0.0,0,0,0,502,101
F011689,"Parsa, raaka, puhdistettu",0.0,0,0,0,101,903
F011690,Majoneesi vähärasvainen 15 % rasvaa,0.05,0,0,0,605,1302
F011691,"Mäti keskiarvo, suolattu",1.0,0,1,0,701,604
F011695,"Rypsiöljy, kylmäpuristettu",0.0,0,0,0,601,1101
F011700,"Soijaproteiini konsentraatti, 58 % proteiinia",0.0,0,0,0,201,1503
F011723,"Jogurtti, maustettu, rasvaa 3 %",0.60,0,0,0,1002,402
F011724,"Marja-/hedelmäjogurtti sisältää kuitua, rasvaa n. 2 %",0.65,0,0,0,1002,402
F011725,"Viili, maustettu, rasvaa 2 %",0.6,0,0,0,1002,402
F011726,"Hedelmä-/marjaviili rasvaa 1 %, vähälaktoosinen",0.55,0,0,0,1002,402
F011727,"Marja-/hedelmäjogurtti rasvaa 2,5 %",0.5,0,0,0,1002,402
F011733,"Vaalea leipä, vehnäsämpylä, vesi",0.0,0,0,0,501,103
F011735,Osterivinokas,0.0,0,0,0,104,903
F011736,"Jogurtti, maustamaton, rasvaa 1,5 %",1.0,0,0,0,1002,402
F011739,Kasvirasvalevite 35% becel pro-activ,0.0,0,0,0,602,1101
F028905,"Jauho, vehnäjauho, durum",0.0,0,0,0,501,103
F028908,"Ohrasuurimo, keitetty, suolaa",0.0,0,0,0,504,106
F028910,Riisi tumma,0.0,0,0,0,505,101
F028913,"Peruna, punnittu kuorineen",0.0,0,0,0,301,201
F028914,"Peruna, kuorineen, keitetty, suolaa",0.0,0,0,0,301,201
F028915,"Meloni, verkko/cantaloupemeloni, punnittu kuorineen",0.0,0,0,0,401,1002
F028916,"Omena, keskiarvo, punnittu kuorineen",0.0,0,0,0,401,1002
F028917,"Päärynä, punnittu kuorineen",0.0,0,0,0,401,1002
F028918,"Luumu, tumma, punnittu kivineen",0.0,0,0,0,401,1002
F028921,"Aprikoosi, keskiarvo, punnittu kivineen",0.0,0,0,0,401,1002
F028922,"Persikka/nektariini, keskiarvo, punnittu kivineen",0.0,0,0,0,401,1002
F028924,"Appelsiini, punnittu kuorineen",0.0,0,0,0,401,1002
F028925,"Sitruuna, keskiarvo, punnittu kuorineen",0.0,0,0,0,401,1002
F028926,"Greippi, keskiarvo, punnittu kuorineen",0.0,0,0,0,401,1002
F028928,"Viininlehti, säilötty suolaliemeen",0.0,0,0,0,102,905
F028929,"Jauheliha, lampaan, rasvaa 14 %",1.0,1,0,0,906,702
F028930,"Jauheliha, broilerin",1.0,1,0,0,903,703
F028931,"Vesimeloni, punnittu kuorineen",0.0,0,0,0,401,1002
F028932,"Viinirypäle, keskiarvo, punnittu kivineen, vihreä/tumma",0.0,0,0,0,401,1002
F028933,Avokado punnittu kuorineen ja kivineen,0.0,0,0,0,401,1002
F028934,"Banaani, punnittu kuorineen",0.0,0,0,0,401,1002
F028935,"Mandariini, keskiarvo, punnittu kuorineen",0.0,0,0,0,401,1002
F028936,"Viikuna, punnittu kuorineen",0.0,0,0,0,401,1002
F028937,"Taateli, kuivattu, punnittu kivineen",0.0,0,0,0,401,1002
F028938,"Oliivi, keskiarvo, kivetön, öljyssä, vihreä/musta",0.0,0,0,0,101,905
F028939,"Kiivi, punnittu kuorineen",0.0,0,0,0,401,1002
F028941,"Omena, kotimainen, kuorineen",0.0,0,0,0,401,1002
F028942,"Omena, ulkomainen, kuorineen",0.0,0,0,0,401,1002
F028944,"Hunajameloni, punnittu kuorineen",0.0,0,0,0,401,1002
F028945,"Jauheliha, kalkkunan, rasvaa 5-6 %",1.0,1,0,0,903,703
F028946,"Jauheliha, sian, rasvaa 16 %",1.0,1,0,0,902,702
F028947,"Pekoni, filee, rasvaa 18 g",1.0,1,0,0,902,702
F028952,"Uuniperuna, ilman täytettä kuorineen, ei rasvaa, ei suolaa",0.0,0,0,0,301,201
F028953,"Peruna, uusi, keitetty, suolaa",0.0,0,0,0,301,201
F028955,"Peruna, kuorineen, keitetty, suolaton",0.0,0,0,0,301,201
F028962,"Maissintähkä, kokonainen",0.0,0,0,0,506,102
F028969,"Nuudeli, keitetty, suolaton",0.0,0,0,0,501,103
F028986,"Rapu, keitetty",1.0,0,0,1,701,605
F028990,Valkosipulietana,1.0,1,0,0,701,702
F028991,"Erikoiskahvijuoma, cafe au lait, makeuttamaton, täysmaitoa",0.9,0,0,0,1001,1403
F028993,"Kahvi, caffe latte, makeuttamaton, täysmaito",0.0,0,0,0,1001,1403
F029008,Kasvisliemikuutio,0.0,0,0,0,604,1302
F029009,"Kanaliemikuutio, sisältää vehnää",0.25,1,0,0,903,703
F029014,"Kookosmaito, kookosjuoma",0.0,0,0,0,1201,303
F029022,"Papu, vihreä papu, keitetty",0.0,0,0,0,201,301
F029026,"Kasvisliemi, laimennettu",0.0,0,0,0,104,906
F029048,"Wok-kasvikset, porkkana, herkkusieni, sipuli, paprika, herne",0.0,0,0,0,104,906
F029049,"Wok-kasvikset, vihreä papu-porkkana-paprika-maissi-palsternakka",0.0,0,0,0,104,906
F029055,"Nuudeli, riisinuudeli",0.0,0,0,0,505,101
F029056,"Nuudeli, riisinuudeli, keitetty, suolaton",0.0,0,0,0,505,101
F029063,"Jogurtti, benecol, kasvistanolia sisältävä, vähälaktoosinen, rasvaa 1",1.0,0,0,0,1002,402
F029064,"Maito, kevytmaito, laktoositon maitojuoma, d-vitamiinia 1 ug",1.0,0,0,0,1001,401
F029065,"Ruoanvalmistuskerma, rasvaa 15 %",1.0,0,0,0,1004,403
F029066,"Kerma, kuohukerma, rasvaa 35 %",1.0,0,0,0,1004,403
F029067,Suklaa-pähkinälevite,0.1,0,0,0,201,1202
F029070,Energiajuoma,0.0,0,0,0,1201,1405
F029078,Kebabliha,1.0,1,0,0,904,702
F029089,"Jogurtti, juotava, marja/hedelmä, rasvaa 0,1 g",0.5,0,0,0,1002,402
F029091,"Erikoiskahvijuoma, cappuccino, makeuttamaton, rasvaton maito",0.9,0,0,0,1001,401
F029098,"Wok-kasvikset wokattu, paprika, sipuli, maissi, vihreä ja valkoinen pa",0.0,0,0,0,104,906
F029100,"Wok-kasvikset wokattu, vihreä papu, porkkana, paprika, maissi, palster",0.0,0,0,0,104,906
F029135,"Siideri, kuiva, 4,7 til% alkoholia",0.0,0,0,0,1301,1401
F029140,"Kasvirasvalevite, flora 70, normaalisuolainen",0.0,0,0,0,602,1101
F029141,"Kasvirasvalevite, flora 70, laktoositon",0.0,0,0,0,602,1101
F029155,Kaakaorasva,0.0,0,0,0,1101,1101
F029156,"Suklaa, valkoinen, valkosuklaa",0.2,0,0,0,1101,1202
F029159,Margariini 40 % keskiarvo,0.0,0,0,0,602,1101
F029160,"Kananmuna, kuorineen punnittu",1.0,0,0,0,801,501
F029175,"Jauheliha, naudan, rasvaa 17 %, paistettu ilman rasvaa",1.0,1,0,0,901,702
F029208,Kuskus,0.0,0,0,0,501,103
F029209,"Kuskus, keitetty, suolaa, öljyä",0.0,0,0,0,501,103
F029210,"Maito, kevytmaito, ei lisätty d-vitamiinia, luomu",1.0,0,0,0,1001,401
F029211,"Maito, rasvaton, ei lisätty d-vitamiinia, luomu",1.0,0,0,0,1001,401
F029212,"Piimä, rasvaton, ei lisätty d-vitamiinia, luomu",1.0,0,0,0,1002,402
F029215,"Mehu, mehujuoma, c-vitamiinia",0.0,0,0,0,1201,1406
F029228,"Juusto, fetajuusto, vuohenmaito, öljyssä",1.0,0,0,0,1003,404
F029229,"Porkkana, keitetty, suolaton",0.0,0,0,0,101,906
F029237,Ruislese,0.0,0,0,0,502,110
F029239,"Juusto, mozzarella, rasvaa 20 %, tuorejuusto",1.0,0,0,0,1003,404
F029409,"Margariini 60 %, becel laktoositon",0.0,0,0,0,602,1101
F029410,Herkkutatti,0.0,0,0,0,104,903
F029496,"Makaroni, gluteeniton",0.0,0,0,0,501,103
F029500,"Riisivanukas, vaniljariisi",0.6,0,0,0,505,1204
F029501,"Tonikki, tonic vesi",0.0,0,0,0,1201,1402
F029510,Palsternakka keitinvesi suolaton,0.0,0,0,0,101,906
F029511,"Juuriselleri, keitetty, suolaton",0.0,0,0,0,101,906
F029682,"Pakastekala, seiti, keitetty, suolaton",1.0,0,1,0,701,603
F029684,"Turska, keitetty, suolaton",1.0,0,1,0,701,603
F029687,"Makeinen, salmiakkimakeinen",0.0,0,0,0,1101,1203
F029747,"Välipalakeksi, digestive",0.0,0,0,0,501,103
F029749,Leivoskeksi,0.05,0,0,0,501,1201
F029750,Keksi teollinen keskiarvo,0.0,0,0,0,501,1201
F029756,Suklaakeksi teollinen,0.05,0,0,0,501,1201
F029757,Cookie-keksi suklainen,0.05,0,0,0,501,1201
F029758,Täytekeksi,0.05,0,0,0,501,1201
F029760,Kaurakeksi,0.0,0,0,0,501,111
F029761,Vohvelikeksi,0.0,0,0,0,501,1201
F029763,"Sokerikorppu rasvattomaan maitoon, teollinen",0.07,0,0,0,501,1201
F029764,"Sokerikorppu veteen, teollinen",0.0,0,0,0,501,1201
F029766,"Grahamkorppu veteen, teollinen",0.0,0,0,0,501,103
F029769,"Keksi, suolakeksi",0.0,0,0,0,501,103
F029770,"Keksi, voileipäkeksi, vesikeksi",0.0,0,0,0,501,103
F029771,"Näkkileipä, ruisnäkkileipä, kuitua 17 %",0.0,0,0,0,502,110
F029772,Hapankorppu,0.0,0,0,0,502,110
F029776,"Muro, weetabix, muroke, vitaminoitu",0.0,0,0,0,501,103
F029778,Vehnärengasmuro,0.0,0,0,0,501,103
F029779,Neljänviljanmuro cheerios,0.0,0,0,0,501,103
F029783,"Muro, riisimuro",0.0,0,0,0,505,101
F029786,"Mysli, muromysli",0.0,0,0,0,506,106
F029787,"Sekaleipä, kauraleipä, vesi",0.0,0,0,0,503,111
F029794,"Sekaleipä, kaurasämpylä, vesi",0.0,0,0,0,503,111
F029795,"Paahtoleipä, vehnä, vesi",0.0,0,0,0,501,103
F029796,Grahampaahtoleipä veteen,0.0,0,0,0,501,103
F029797,"Paahtoleipä, ruispaahtoleipä",0.0,0,0,0,502,110
F029799,"Sekaleipä, rouhesämpylä, vesi, vaalea",0.0,0,0,0,501,103
F029802,"Sekaleipä, ohrarieska, teollinen",0.0,0,0,0,504,106
F029806,"Paahtoleipä, monivilja",0.0,0,0,0,501,103
F029811,"Ruisleipä, ruissekaleipä",0.0,0,0,0,502,110
F029813,Grahamnäkkileipä,0.0,0,0,0,501,103
F029815,Vehnäkorppu veteen,0.0,0,0,0,501,103
F029822,"Jauho, maissijauho, karkea, polentajauho",0.0,0,0,0,506,102
F029823,"Jauho, maissijauho, hienoksi jauhettu",0.0,0,0,0,506,102
F030051,Täysksylitolipastilli,0.0,0,0,0,1101,1204
F030104,"Jauho, tapioka",0.0,0,0,0,506,202
F030167,"Ateriasalaatti, caesarsalaatti, caesarkastike, krutonkeja",0.05,0,0,0,604,1302
F030172,Sokerivesikuorrutus,0.0,0,0,0,1101,1205
F030184,"Lohifilee, paistettu",1.0,0,1,0,701,602
F030186,Vehnätortilla,0.03,0,0,0,501,103
F030187,"Maissinaksu, suolaton",0.0,0,0,0,506,102
F030189,"Pinaattiohukainen, lettu, teollinen",0.15,0,0,0,501,103
F030190,"Jauho, kaurajauho",0.0,0,0,0,503,111
F030193,"Pasta, moniviljapasta, vehnä, ruis, ohra",0.0,0,0,0,501,103
